url,datetime,title,row_index,mode,header_mode,needed_bits,capacity_bits,fits,success,substitutions,ppl_content,ppl_stego,delta_ppl,ratio_ppl
,,gutenberg_18,18,ANY,len_crc,96,306,1,1,58,150.57388305664062,185.23863220214844,34.66474914550781,1.230217541327988
,,gutenberg_19,19,NOUN,len_crc,96,73,0,0,0,147.748291015625,,,
,,gutenberg_19,19,VERB,len_crc,96,149,1,1,57,147.748291015625,174.0152587890625,26.2669677734375,1.1777818720803996
,,gutenberg_19,19,ADJ,len_crc,96,34,0,0,0,147.748291015625,,,
,,gutenberg_19,19,ANY,len_crc,96,347,1,1,62,147.748291015625,173.77320861816406,26.024917602539062,1.1761436117036834
,,gutenberg_20,20,NOUN,len_crc,96,53,0,0,0,157.0113067626953,,,
,,gutenberg_20,20,VERB,len_crc,96,116,1,1,56,157.0113067626953,178.70590209960938,21.694595336914062,1.1381721850751996
,,gutenberg_20,20,ADJ,len_crc,96,13,0,0,0,157.0113067626953,,,
,,gutenberg_20,20,ANY,len_crc,96,216,1,1,50,157.0113067626953,172.6918487548828,15.6805419921875,1.0998688713283997
,,gutenberg_21,21,NOUN,len_crc,96,112,1,1,57,67.84220886230469,81.76717376708984,13.924964904785156,1.2052551816679176
,,gutenberg_21,21,VERB,len_crc,96,116,1,1,61,67.84220886230469,92.34075164794922,24.49854278564453,1.3611106300410674
,,gutenberg_21,21,ADJ,len_crc,96,12,0,0,0,67.84220886230469,,,
,,gutenberg_21,21,ANY,len_crc,96,303,1,1,60,67.84220886230469,81.21980285644531,13.377593994140625,1.1971868873151277
,,gutenberg_22,22,NOUN,len_crc,96,65,0,0,0,96.56599426269531,,,
,,gutenberg_22,22,VERB,len_crc,96,90,0,0,0,96.56599426269531,,,
,,gutenberg_22,22,ADJ,len_crc,96,7,0,0,0,96.56599426269531,,,
,,gutenberg_22,22,ANY,len_crc,96,221,1,1,71,96.56599426269531,120.13140106201172,23.565406799316406,1.2440342170061416
,,gutenberg_23,23,NOUN,len_crc,96,75,0,0,0,100.14669036865234,,,
,,gutenberg_23,23,VERB,len_crc,96,104,1,1,65,100.14669036865234,126.58273315429688,26.43604278564453,1.2639732045894896
,,gutenberg_23,23,ADJ,len_crc,96,5,0,0,0,100.14669036865234,,,
,,gutenberg_23,23,ANY,len_crc,96,248,1,1,60,100.14669036865234,130.3552703857422,30.208580017089844,1.3016433184750122
,,gutenberg_24,24,NOUN,len_crc,96,79,0,0,0,89.48384857177734,,,
,,gutenberg_24,24,VERB,len_crc,96,137,1,1,59,89.48384857177734,126.21026611328125,36.726417541503906,1.4104251004810626
,,gutenberg_24,24,ADJ,len_crc,96,20,0,0,0,89.48384857177734,,,
,,gutenberg_24,24,ANY,len_crc,96,307,1,1,59,89.48384857177734,119.12124633789062,29.63739776611328,1.3312038791261906
,,gutenberg_25,25,NOUN,len_crc,96,74,0,0,0,108.65975189208984,,,
,,gutenberg_25,25,VERB,len_crc,96,97,1,1,62,108.65975189208984,148.799560546875,40.139808654785156,1.3694082487382087
,,gutenberg_25,25,ADJ,len_crc,96,11,0,0,0,108.65975189208984,,,
,,gutenberg_25,25,ANY,len_crc,96,254,1,1,61,108.65975189208984,132.02664184570312,23.36688995361328,1.2150464136603125
,,gutenberg_26,26,NOUN,len_crc,96,90,0,0,0,163.31045532226562,,,
,,gutenberg_26,26,VERB,len_crc,96,127,1,1,64,163.31045532226562,204.37660217285156,41.06614685058594,1.2514606108319815
,,gutenberg_26,26,ADJ,len_crc,96,16,0,0,0,163.31045532226562,,,
,,gutenberg_26,26,ANY,len_crc,96,306,1,1,61,163.31045532226562,187.09616088867188,23.78570556640625,1.1456471694936443
,,gutenberg_27,27,NOUN,len_crc,96,88,0,0,0,81.17527770996094,,,
,,gutenberg_27,27,VERB,len_crc,96,115,1,1,62,81.17527770996094,115.2939224243164,34.11864471435547,1.4203083214111234
,,gutenberg_27,27,ADJ,len_crc,96,24,0,0,0,81.17527770996094,,,
,,gutenberg_27,27,ANY,len_crc,96,276,1,1,65,81.17527770996094,110.78153228759766,29.60625457763672,1.3647200898211866
,,gutenberg_28,28,NOUN,len_crc,96,78,0,0,0,55.86128234863281,,,
,,gutenberg_28,28,VERB,len_crc,96,143,1,1,60,55.86128234863281,68.38793182373047,12.526649475097656,1.2242456482992685
,,gutenberg_28,28,ADJ,len_crc,96,10,0,0,0,55.86128234863281,,,
,,gutenberg_28,28,ANY,len_crc,96,304,1,1,55,55.86128234863281,67.4535140991211,11.592231750488281,1.2075181818802625
,,gutenberg_29,29,NOUN,len_crc,96,65,0,0,0,182.4427032470703,,,
,,gutenberg_29,29,VERB,len_crc,96,91,0,0,0,182.4427032470703,,,
,,gutenberg_29,29,ADJ,len_crc,96,6,0,0,0,182.4427032470703,,,
,,gutenberg_29,29,ANY,len_crc,96,191,1,1,52,182.4427032470703,205.64627075195312,23.203567504882812,1.1271827652841766
,,gutenberg_30,30,NOUN,len_crc,96,95,0,0,0,109.61505889892578,,,
,,gutenberg_30,30,VERB,len_crc,96,107,1,1,72,109.61505889892578,146.1813507080078,36.56629180908203,1.3335882147616158
,,gutenberg_30,30,ADJ,len_crc,96,15,0,0,0,109.61505889892578,,,
,,gutenberg_30,30,ANY,len_crc,96,281,1,1,58,109.61505889892578,133.011962890625,23.39690399169922,1.2134460741682684
,,gutenberg_31,31,NOUN,len_crc,96,77,0,0,0,62.961822509765625,,,
,,gutenberg_31,31,VERB,len_crc,96,120,1,1,61,62.961822509765625,84.26781463623047,21.305992126464844,1.3383954160977503
,,gutenberg_31,31,ADJ,len_crc,96,9,0,0,0,62.961822509765625,,,
,,gutenberg_31,31,ANY,len_crc,96,299,1,1,66,62.961822509765625,87.51296997070312,24.5511474609375,1.389937052046572
,,gutenberg_32,32,NOUN,len_crc,96,117,1,1,45,229.23500061035156,247.4916534423828,18.25665283203125,1.079641646273134
,,gutenberg_32,32,VERB,len_crc,96,90,0,0,0,229.23500061035156,,,
,,gutenberg_32,32,ADJ,len_crc,96,4,0,0,0,229.23500061035156,,,
,,gutenberg_32,32,ANY,len_crc,96,276,1,1,56,229.23500061035156,270.0445861816406,40.80958557128906,1.1780251072594985
,,gutenberg_33,33,NOUN,len_crc,96,93,0,0,0,112.67147827148438,,,
,,gutenberg_33,33,VERB,len_crc,96,106,1,1,56,112.67147827148438,139.49380493164062,26.82232666015625,1.2380578214792501
,,gutenberg_33,33,ADJ,len_crc,96,15,0,0,0,112.67147827148438,,,
,,gutenberg_33,33,ANY,len_crc,96,278,1,1,57,112.67147827148438,136.83985900878906,24.168380737304688,1.2145030943773583
,,gutenberg_34,34,NOUN,len_crc,96,90,0,0,0,95.15032958984375,,,
,,gutenberg_34,34,VERB,len_crc,96,103,1,1,63,95.15032958984375,122.0439682006836,26.893638610839844,1.282643672667955
,,gutenberg_34,34,ADJ,len_crc,96,33,0,0,0,95.15032958984375,,,
,,gutenberg_34,34,ANY,len_crc,96,273,1,1,52,95.15032958984375,115.94989013671875,20.799560546875,1.218596831314551
,,gutenberg_35,35,NOUN,len_crc,96,80,0,0,0,75.25022888183594,,,
,,gutenberg_35,35,VERB,len_crc,96,137,1,1,60,75.25022888183594,96.98750305175781,21.737274169921875,1.2888665522075091
,,gutenberg_35,35,ADJ,len_crc,96,17,0,0,0,75.25022888183594,,,
,,gutenberg_35,35,ANY,len_crc,96,319,1,1,58,75.25022888183594,92.30781555175781,17.057586669921875,1.2266782031547983
,,gutenberg_36,36,NOUN,len_crc,96,83,0,0,0,205.06393432617188,,,
,,gutenberg_36,36,VERB,len_crc,96,137,1,1,63,205.06393432617188,256.5719299316406,51.50799560546875,1.2511801783903203
,,gutenberg_36,36,ADJ,len_crc,96,10,0,0,0,205.06393432617188,,,
,,gutenberg_36,36,ANY,len_crc,96,302,1,1,57,205.06393432617188,232.65292358398438,27.5889892578125,1.1345384762487285
,,gutenberg_37,37,NOUN,len_crc,96,104,1,1,55,95.51813507080078,108.87540435791016,13.357269287109375,1.1398401390187172
,,gutenberg_37,37,VERB,len_crc,96,96,1,1,78,95.51813507080078,130.125732421875,34.60759735107422,1.3623144162668386
,,gutenberg_37,37,ADJ,len_crc,96,15,0,0,0,95.51813507080078,,,
,,gutenberg_37,37,ANY,len_crc,96,274,1,1,59,95.51813507080078,118.27445983886719,22.756324768066406,1.2382408822282676
,,gutenberg_38,38,NOUN,len_crc,96,89,0,0,0,80.4575424194336,,,
,,gutenberg_38,38,VERB,len_crc,96,106,1,1,57,80.4575424194336,94.5800552368164,14.122512817382812,1.1755275191449508
,,gutenberg_38,38,ADJ,len_crc,96,10,0,0,0,80.4575424194336,,,
,,gutenberg_38,38,ANY,len_crc,96,289,1,1,52,80.4575424194336,94.9509506225586,14.493408203125,1.1801373465718024
,,gutenberg_39,39,NOUN,len_crc,96,43,0,0,0,148.82965087890625,,,
,,gutenberg_39,39,VERB,len_crc,96,97,1,1,65,148.82965087890625,181.4633331298828,32.63368225097656,1.2192686877800218
,,gutenberg_39,39,ADJ,len_crc,96,7,0,0,0,148.82965087890625,,,
,,gutenberg_39,39,ANY,len_crc,96,187,1,1,68,148.82965087890625,176.3169403076172,27.487289428710938,1.1846896049704214
,,gutenberg_40,40,NOUN,len_crc,96,91,0,0,0,81.36912536621094,,,
,,gutenberg_40,40,VERB,len_crc,96,94,0,0,0,81.36912536621094,,,
,,gutenberg_40,40,ADJ,len_crc,96,17,0,0,0,81.36912536621094,,,
,,gutenberg_40,40,ANY,len_crc,96,250,1,1,66,81.36912536621094,107.45222473144531,26.083099365234375,1.3205527802817647
,,gutenberg_41,41,NOUN,len_crc,96,77,0,0,0,181.92745971679688,,,
,,gutenberg_41,41,VERB,len_crc,96,127,1,1,54,181.92745971679688,213.02249145507812,31.09503173828125,1.1709199468111429
,,gutenberg_41,41,ADJ,len_crc,96,15,0,0,0,181.92745971679688,,,
,,gutenberg_41,41,ANY,len_crc,96,269,1,1,57,181.92745971679688,216.75929260253906,34.83183288574219,1.1914600079612185
,,gutenberg_42,42,NOUN,len_crc,96,88,0,0,0,146.75733947753906,,,
,,gutenberg_42,42,VERB,len_crc,96,156,1,1,59,146.75733947753906,185.5786590576172,38.821319580078125,1.2645272782832075
,,gutenberg_42,42,ADJ,len_crc,96,19,0,0,0,146.75733947753906,,,
,,gutenberg_42,42,ANY,len_crc,96,350,1,1,59,146.75733947753906,173.71348571777344,26.956146240234375,1.183678351871185
,,gutenberg_43,43,NOUN,len_crc,96,82,0,0,0,251.12490844726562,,,
,,gutenberg_43,43,VERB,len_crc,96,119,1,1,71,251.12490844726562,274.0496826171875,22.924774169921875,1.0912883326137117
,,gutenberg_43,43,ADJ,len_crc,96,29,0,0,0,251.12490844726562,,,
,,gutenberg_43,43,ANY,len_crc,96,275,1,1,65,251.12490844726562,288.9601745605469,37.83526611328125,1.150663135517783
,,gutenberg_44,44,NOUN,len_crc,96,88,0,0,0,85.18380737304688,,,
,,gutenberg_44,44,VERB,len_crc,96,135,1,1,64,85.18380737304688,116.38683319091797,31.203025817871094,1.3663023147254167
,,gutenberg_44,44,ADJ,len_crc,96,8,0,0,0,85.18380737304688,,,
,,gutenberg_44,44,ANY,len_crc,96,286,1,1,61,85.18380737304688,102.82828521728516,17.64447784423828,1.2071341771208643
,,gutenberg_45,45,NOUN,len_crc,96,89,0,0,0,87.65032196044922,,,
,,gutenberg_45,45,VERB,len_crc,96,94,0,0,0,87.65032196044922,,,
,,gutenberg_45,45,ADJ,len_crc,96,15,0,0,0,87.65032196044922,,,
,,gutenberg_45,45,ANY,len_crc,96,255,1,1,60,87.65032196044922,110.7149887084961,23.064666748046875,1.2631441189509198
,,gutenberg_46,46,NOUN,len_crc,96,76,0,0,0,32.03994369506836,,,
,,gutenberg_46,46,VERB,len_crc,96,63,0,0,0,32.03994369506836,,,
,,gutenberg_46,46,ADJ,len_crc,96,8,0,0,0,32.03994369506836,,,
,,gutenberg_46,46,ANY,len_crc,96,178,1,1,66,32.03994369506836,38.815853118896484,6.775909423828125,1.2114831876209284
,,gutenberg_47,47,NOUN,len_crc,96,108,1,1,60,72.75994873046875,93.26409149169922,20.50414276123047,1.281805349220157
,,gutenberg_47,47,VERB,len_crc,96,117,1,1,67,72.75994873046875,94.75614929199219,21.996200561523438,1.302311930468862
,,gutenberg_47,47,ADJ,len_crc,96,10,0,0,0,72.75994873046875,,,
,,gutenberg_47,47,ANY,len_crc,96,274,1,1,63,72.75994873046875,95.08560943603516,22.325660705566406,1.3068399730223748
,,gutenberg_48,48,NOUN,len_crc,96,104,1,1,50,116.14594268798828,135.4984130859375,19.35247039794922,1.1666220097755566
,,gutenberg_48,48,VERB,len_crc,96,132,1,1,66,116.14594268798828,142.13327026367188,25.987327575683594,1.223747183709166
,,gutenberg_48,48,ADJ,len_crc,96,17,0,0,0,116.14594268798828,,,
,,gutenberg_48,48,ANY,len_crc,96,324,1,1,56,116.14594268798828,137.6612091064453,21.51526641845703,1.18524337502047
,,gutenberg_49,49,NOUN,len_crc,96,67,0,0,0,68.3070068359375,,,
,,gutenberg_49,49,VERB,len_crc,96,157,1,1,60,68.3070068359375,98.55486297607422,30.24785614013672,1.4428221575099496
,,gutenberg_49,49,ADJ,len_crc,96,16,0,0,0,68.3070068359375,,,
,,gutenberg_49,49,ANY,len_crc,96,308,1,1,59,68.3070068359375,95.48020935058594,27.173202514648438,1.3978098847152551
,,gutenberg_50,50,NOUN,len_crc,96,66,0,0,0,149.6795654296875,,,
,,gutenberg_50,50,VERB,len_crc,96,105,1,1,67,149.6795654296875,192.9728240966797,43.29325866699219,1.28923960690766
,,gutenberg_50,50,ADJ,len_crc,96,9,0,0,0,149.6795654296875,,,
,,gutenberg_50,50,ANY,len_crc,96,228,1,1,63,149.6795654296875,181.67623901367188,31.996673583984375,1.2137678145452322
,,gutenberg_51,51,NOUN,len_crc,96,110,1,1,58,100.19923400878906,116.96125793457031,16.76202392578125,1.1672869467675866
,,gutenberg_51,51,VERB,len_crc,96,131,1,1,61,100.19923400878906,138.621337890625,38.42210388183594,1.3834570619418678
,,gutenberg_51,51,ADJ,len_crc,96,11,0,0,0,100.19923400878906,,,
,,gutenberg_51,51,ANY,len_crc,96,285,1,1,59,100.19923400878906,130.54299926757812,30.343765258789062,1.302834303664711
,,gutenberg_52,52,NOUN,len_crc,96,94,0,0,0,184.38917541503906,,,
,,gutenberg_52,52,VERB,len_crc,96,111,1,1,66,184.38917541503906,240.001953125,55.61277770996094,1.3016054363537497
,,gutenberg_52,52,ADJ,len_crc,96,24,0,0,0,184.38917541503906,,,
,,gutenberg_52,52,ANY,len_crc,96,274,1,1,58,184.38917541503906,227.42202758789062,43.03285217285156,1.2333805771189632
,,gutenberg_53,53,NOUN,len_crc,96,95,0,0,0,122.06410217285156,,,
,,gutenberg_53,53,VERB,len_crc,96,105,1,1,65,122.06410217285156,150.04965209960938,27.985549926757812,1.2292692890750816
,,gutenberg_53,53,ADJ,len_crc,96,11,0,0,0,122.06410217285156,,,
,,gutenberg_53,53,ANY,len_crc,96,270,1,1,56,122.06410217285156,139.68344116210938,17.619338989257812,1.144344968550275
,,gutenberg_54,54,NOUN,len_crc,96,87,0,0,0,148.54173278808594,,,
,,gutenberg_54,54,VERB,len_crc,96,141,1,1,65,148.54173278808594,202.82423400878906,54.282501220703125,1.3654360306819913
,,gutenberg_54,54,ADJ,len_crc,96,18,0,0,0,148.54173278808594,,,
,,gutenberg_54,54,ANY,len_crc,96,313,1,1,60,148.54173278808594,192.15240478515625,43.61067199707031,1.2935920510587189
,,gutenberg_55,55,NOUN,len_crc,96,92,0,0,0,74.56905364990234,,,
,,gutenberg_55,55,VERB,len_crc,96,69,0,0,0,74.56905364990234,,,
,,gutenberg_55,55,ADJ,len_crc,96,11,0,0,0,74.56905364990234,,,
,,gutenberg_55,55,ANY,len_crc,96,210,1,1,55,74.56905364990234,93.44184112548828,18.872787475585938,1.2530914173082128
,,gutenberg_56,56,NOUN,len_crc,96,84,0,0,0,521.10986328125,,,
,,gutenberg_56,56,VERB,len_crc,96,47,0,0,0,521.10986328125,,,
,,gutenberg_56,56,ADJ,len_crc,96,13,0,0,0,521.10986328125,,,
,,gutenberg_56,56,ANY,len_crc,96,180,1,1,53,521.10986328125,549.2560424804688,28.14617919921875,1.0540119870731133
,,gutenberg_57,57,NOUN,len_crc,96,59,0,0,0,93.38517761230469,,,
,,gutenberg_57,57,VERB,len_crc,96,134,1,1,54,93.38517761230469,118.46942138671875,25.084243774414062,1.2686105484379235
,,gutenberg_57,57,ADJ,len_crc,96,8,0,0,0,93.38517761230469,,,
,,gutenberg_57,57,ANY,len_crc,96,256,1,1,43,93.38517761230469,112.8490219116211,19.463844299316406,1.2084254139358386
,,gutenberg_58,58,NOUN,len_crc,96,65,0,0,0,78.07108306884766,,,
,,gutenberg_58,58,VERB,len_crc,96,142,1,1,59,78.07108306884766,102.4190902709961,24.348007202148438,1.3118697249361448
,,gutenberg_58,58,ADJ,len_crc,96,20,0,0,0,78.07108306884766,,,
,,gutenberg_58,58,ANY,len_crc,96,313,1,1,63,78.07108306884766,99.08218383789062,21.01110076904297,1.2691278248377078
,,gutenberg_59,59,NOUN,len_crc,96,110,1,1,47,74.19348907470703,86.43272399902344,12.239234924316406,1.164963733030434
,,gutenberg_59,59,VERB,len_crc,96,126,1,1,61,74.19348907470703,92.35765838623047,18.164169311523438,1.2448216081768784
,,gutenberg_59,59,ADJ,len_crc,96,20,0,0,0,74.19348907470703,,,
,,gutenberg_59,59,ANY,len_crc,96,325,1,1,55,74.19348907470703,90.61627197265625,16.42278289794922,1.2213507290567338
,,gutenberg_60,60,NOUN,len_crc,96,102,1,1,64,144.15505981445312,178.75218200683594,34.59712219238281,1.2399993606670063
,,gutenberg_60,60,VERB,len_crc,96,114,1,1,62,144.15505981445312,185.93490600585938,41.77984619140625,1.2898257351853102
,,gutenberg_60,60,ADJ,len_crc,96,8,0,0,0,144.15505981445312,,,
,,gutenberg_60,60,ANY,len_crc,96,266,1,1,67,144.15505981445312,185.08615112304688,40.93109130859375,1.2839379440532823
,,gutenberg_61,61,NOUN,len_crc,96,70,0,0,0,104.32544708251953,,,
,,gutenberg_61,61,VERB,len_crc,96,116,1,1,60,104.32544708251953,127.18407440185547,22.858627319335938,1.219108836420851
,,gutenberg_61,61,ADJ,len_crc,96,18,0,0,0,104.32544708251953,,,
,,gutenberg_61,61,ANY,len_crc,96,269,1,1,54,104.32544708251953,129.22642517089844,24.900978088378906,1.2386855631558682
,,gutenberg_62,62,NOUN,len_crc,96,97,1,1,45,213.89651489257812,244.7759552001953,30.879440307617188,1.1443662619894732
,,gutenberg_62,62,VERB,len_crc,96,97,1,1,62,213.89651489257812,255.1482696533203,41.25175476074219,1.1928584707490881
,,gutenberg_62,62,ADJ,len_crc,96,14,0,0,0,213.89651489257812,,,
,,gutenberg_62,62,ANY,len_crc,96,250,1,1,60,213.89651489257812,254.3022918701172,40.40577697753906,1.188903390959088
,,gutenberg_63,63,NOUN,len_crc,96,106,1,1,59,95.33826446533203,107.46964263916016,12.131378173828125,1.1272456368055606
,,gutenberg_63,63,VERB,len_crc,96,153,1,1,58,95.33826446533203,119.08335876464844,23.745094299316406,1.2490615329792463
,,gutenberg_63,63,ADJ,len_crc,96,29,0,0,0,95.33826446533203,,,
,,gutenberg_63,63,ANY,len_crc,96,337,1,1,57,95.33826446533203,113.51289367675781,18.17462921142578,1.1906331032282913
,,gutenberg_64,64,NOUN,len_crc,96,74,0,0,0,100.78691101074219,,,
,,gutenberg_64,64,VERB,len_crc,96,121,1,1,65,100.78691101074219,139.83038330078125,39.04347229003906,1.3873863371591741
,,gutenberg_64,64,ADJ,len_crc,96,11,0,0,0,100.78691101074219,,,
,,gutenberg_64,64,ANY,len_crc,96,264,1,1,55,100.78691101074219,129.43011474609375,28.643203735351562,1.2841956703316235
,,gutenberg_65,65,NOUN,len_crc,96,96,1,1,55,76.88566589355469,95.9370346069336,19.051368713378906,1.2477883034759016
,,gutenberg_65,65,VERB,len_crc,96,121,1,1,62,76.88566589355469,103.0799331665039,26.19426727294922,1.3406911674435413
,,gutenberg_65,65,ADJ,len_crc,96,10,0,0,0,76.88566589355469,,,
,,gutenberg_65,65,ANY,len_crc,96,268,1,1,54,76.88566589355469,92.7018051147461,15.816139221191406,1.2057098555026922
,,gutenberg_66,66,NOUN,len_crc,96,95,0,0,0,375.2025146484375,,,
,,gutenberg_66,66,VERB,len_crc,96,115,1,1,71,375.2025146484375,484.97821044921875,109.77569580078125,1.2925771856930128
,,gutenberg_66,66,ADJ,len_crc,96,12,0,0,0,375.2025146484375,,,
,,gutenberg_66,66,ANY,len_crc,96,266,1,1,61,375.2025146484375,444.95806884765625,69.75555419921875,1.1859144101541519
,,gutenberg_67,67,NOUN,len_crc,96,78,0,0,0,159.51939392089844,,,
,,gutenberg_67,67,VERB,len_crc,96,171,1,1,63,159.51939392089844,204.74942016601562,45.23002624511719,1.2835393561459092
,,gutenberg_67,67,ADJ,len_crc,96,6,0,0,0,159.51939392089844,,,
,,gutenberg_67,67,ANY,len_crc,96,331,1,1,56,159.51939392089844,188.27830505371094,28.7589111328125,1.1802847316927076
,,gutenberg_68,68,NOUN,len_crc,96,102,1,1,48,52.66931915283203,64.09320831298828,11.42388916015625,1.2168983640553095
,,gutenberg_68,68,VERB,len_crc,96,170,1,1,62,52.66931915283203,72.45033264160156,19.78101348876953,1.375569948633101
,,gutenberg_68,68,ADJ,len_crc,96,13,0,0,0,52.66931915283203,,,
,,gutenberg_68,68,ANY,len_crc,96,355,1,1,62,52.66931915283203,66.466796875,13.797477722167969,1.261964231626603
,,gutenberg_69,69,NOUN,len_crc,96,80,0,0,0,82.88493347167969,,,
,,gutenberg_69,69,VERB,len_crc,96,118,1,1,67,82.88493347167969,111.91728973388672,29.03235626220703,1.3502730236506357
,,gutenberg_69,69,ADJ,len_crc,96,15,0,0,0,82.88493347167969,,,
,,gutenberg_69,69,ANY,len_crc,96,252,1,1,59,82.88493347167969,110.27488708496094,27.38995361328125,1.3304575688974873
,,gutenberg_70,70,NOUN,len_crc,96,105,1,1,51,112.24372100830078,136.19436645507812,23.950645446777344,1.2133807150335485
