title,content,stego
gutenberg_0,"Ik waande mij alleen op het terras boven het restaurant--tot ik plotseling, vóór één der vensters der concertzaal, een donkere vrouwengestalte bemerkte. Zij zat voorovergebogen, met de handen in haar schoot en wendde het bleeke gelaat naar de verlichte zaal. Van de drukke menschenmassa, die voortdurend daar beneden heen en weer liep, had zij zich afgekeerd en klaarblijkelijk drong het gegons van stemmen ook niet tot haar door. Misschien hoorde zij zelfs het orkest niet, dat een fantasie van Chopin speelde. Af en toe trok zij het kanten doekje wat dichter om zich heen, alsof zij het koud had, maar geen enkele maal draaide zij daarbij het hoofd om. Er lag over deze gedaante zoo iets onuitsprekelijk verlatens, dat ik mij onwillekeurig voorover boog om haar gezicht te zien. Maar dit gelukte mij slechts ten deele. Zij hield de oogen voortdurend op één punt gericht, maar het was duidelijk, dat zij keek zonder te zien. Het was alsof iets ver, ver weg haar oogen verblindde... Het leven was vermoedelijk hard voor haar geweest... Het had haar misschien te midden van genot en dans ontrukt aan al wat haar lief was. En nu zat zij hier--alleen--aan het raam van een verlichte zaal, waar de muziek speelde... Ik weet niet, waarom de slanke driemaster daarginds zich plotseling aan mijn innerlijk oog als een spookschip voordeed... Misschien wel, doordat die donkere gestalte zoo onbewegelijk stil zat en doordat er uit iedere plooi van haar zwart gewaad een doodszucht scheen op te stijgen... Luisterend, voorovergebogen zat zij daar en keek zonder te zien..., keek alles voorbij, keek door alles heen... Met brandende oogen staarde zij in het verloren tooverland van haar jeugd----! Zooals ik dien avond onder de tonen van een fantasie van Chopin haar geschiedenis hoorde, heb ik getracht die hier weer te geven, even eenvoudig zooals die is, in een boek, niet voor groote, maar voor stille denkers. De Schrijfster. ""Goed of kwaad, gering of groot, schrijf--wat ge wilt!"" Met lichte, kleine, haastige passen kwam zij naar Vesterbro aangedanst. Neen, eigenlijk liep zij, maar zóó licht trad zij over de bevroren sneeuw, dat het was alsof zij danste. Haar schaatsen hingen los over haar ronden arm en zongen, al bengelend, een kletterenden wals, als hadden zij den laatsten tocht op de meren daarginds nog niet vergeten. Er was iets aantrekkelijks in haar frisch, jong aangezicht en in het gekletter van haar schaatsen, zoodat een ieder haar aan- en nog eens nakeek. Het was alsof zij, waar zij ging, vreugde om zich heen verspreidde. Het roodbruine haar hing in dartele, kleine krulletjes over haar voorhoofd en schitterde als goud in de zon. Haar bonten muts stond achter op haar hoofd, halverwege over de dikke haarvlechten, die tot een zwaren knoop in haar nek waren samengebonden. Haar mond was half geopend, als kon die, gesloten, niet genoeg van de schitterende zonnelucht naar binnen krijgen. Klaar en open was het voorhoofd, groot en wakker waren de oogen. Met een geheimzinnig glimlachje dacht zij aan hetgeen de jonge tooneelspeler haar toegefluisterd had, toen hij haar hielp met het afdoen van haar schaatsen, nadat zij met hem op het meer gereden had. Vol jeugdige geestdrift herdacht zij ieder woord, dat hij gezegd had; ongekunsteld gaf zij toe aan haar gevoel, hetgeen haar juist zoozeer verschillen deed van de meeste behaagzieke, alles behalve naïeve jonge meisjes, die men iederen dag op straat ontmoet. Zij was nu het plein vóór het stadhuis genaderd en zou verder de stad ingaan, toen zij plotseling van meening veranderde en de Studiestræde insloeg. Daar ging zij een van de eerste poorten in en belde aan bij oom Frans. Oom Frans, een oom van vaders zijde, was leeraar aan het gymnasium. Oom Frans en zij waren altijd de beste vrienden geweest. Zij bekommerde zich niet om vroegere schoolkennissen, wist niet waar zij gebleven waren of wat zij uitvoerden,--zij had aan niemand behoefte, want zij had immers oom Frans. Oom Frans was slechts vijf en dertig jaar oud, maar zijn dik, zwart haar, dat evenals het hare golfde, begon bij de slapen al wat grijs te worden. Vroeg grijs worden lag in de familie. De vorm van het hoofd, de gebogen neus, de houding en de gang, hadden veel van de hare, doch de duidelijke, vaste trekken, die den mond karakteriseerden, waren bij haar nog vaag en zwak--als het ware onaf. Toen zij aan zijn deur gekomen was, belde zij niet aan zooals andere menschen dat doen. Haar bellen bestond in drie korte slagen met haar schaatsen tegen de voordeur, die dadelijk er op werd opengedaan. ""Zoo, je hebt dus voor mij ook nog een oogenblikje kunnen vinden,"" klonk een diepe, aangename stem, terwijl haar ééne kleine handje bijna geheel in een paar groote, zachte mannenhanden wegzonk. ""Of is er,"" ging hij door, terwijl hij glimlachend haar hand losliet, ""misschien wat aan de schaatsen in orde te maken?"" ""Als u vandaag in slecht humeur bent, ga ik dadelijk weg, hoor!"" zeide zij, terwijl zij zich naar de deur wendde. ""Zoo, ga je?"" klonk het op volkomen kalmen toon achter haar. Toen begon zij luid te lachen. ""Kom, wees nou lief,"" zeide zij, terwijl zij haar handen door zijn haar liet gaan. ""Met wien heb je vandaag gereden?"" vroeg hij, terwijl hij haar de schaatsen van den arm nam. Zij bloosde even, toen zij, zonder op te zien, antwoordde: ""Met Peter Dam."" ""Dat holle vat?"" Toen vloog zij verbitterd op en zeide: ""U mag niet op die manier over hem praten. Ik zag hem gisteren avond als Graaf de Clairvaux. U weet niet, hoe prachtig hij was en hoe hij speelde!"" ""Jawel--ik zag hem ook."" ""Is 't waar? Maar waar zat u dan?"" ""Vijf rijen achter jou."" ""Ik begrijp niet, dat ik u niet gezien heb."" ""Dat begrijp ik heel goed,"" was 't droge antwoord. ""Je keek voortdurend naar hem--en toen 't scherm viel, keek je daar naar."" Zij bloosde nog erger en zeide: ""Nou, wat vindt u er dan van?"" ""Hij was bepaald schitterend--neen, wees maar niet bang, het is geen ironie, hij was werkelijk mooi."" ""En hoe vindt u dat hij speelt?"" ""Hij is te veel tooneelspeler, om mensch te kunnen zijn. Maar je zult niettegenstaande dat toch wel verliefd op hem worden, is 't niet waar?"" Zij zweeg en hij ging naar haar toe. Zij zat op de canapé en hield de handen voor haar gezicht. Zachtjes lichtte hij haar hoofd op en wilde haar in de oogen zien. Doch dit gelukte hem niet, want haar oogen stonden vol tranen. Hij kuste ze weg, zoodat zijn lippen er zout en nat van werden. ""Kaja,"" zeide hij, ""in de liefde mag je je nooit met minder dan het allerbeste tevreden stellen. Denk daar altijd aan. Je moet in het leven nooit iets doen zonder innige overtuiging, nooit je geweten in slaap sussen, in niets, maar vooral niet, waar het liefde geldt, want die wreekt zich bitter."" Met een glans van nieuwsgierigheid in haar oogen keek zij op: ""Heeft u misschien zelf----?"" ""Neen,"" zeide hij, zich van haar afwendend, ""ik ben vroeg gehard, daarom heb ik mij nooit gebrand.""",
gutenberg_1,"Een deinende, ziedende, rumoerige menschenzee; menschen alleen in naam, want voor onze gezichts- en gehoororganen schijnen zij niets anders dan een wilde horde, opgezweept door lage hartstochten; wraakzucht en haat. De tijd: kort vóór zonsondergang; de plaats: een Westelijke Barricade. Gedurende het grootste gedeelte van den dag had de guillotine haren vreeselijken arbeid verricht: alles, waarop Frankrijk in vervlogen eeuwen prat ging, historische namen, hooge adel, had den cijns betaald aan haar begeerte naar vrijheid en broederschap. Men had op dit gevorderd uur van den dag de slachting alleen gestaakt, omdat er vóór het tijdstip van de nachtsluiting der poorten van Parijs, meer belangrijke vertooningen voor het volk waren weggelegd. Daarom haastte zich de menigte om de Place de la Grève te verlaten en zich naar de verschillende barricaden te begeven, ten einde van dat belangwekkend en vermakelijk schouwspel getuige te zijn. Men kon er iederen dag van genieten, want die aristokraten waren zulke idioten! Ze plachten hun vaderland te verraden, ze wilden het prijs geven aan zijn vijanden, en daarom waren ze natuurlijk verraders van het volk, zij met hen allen, mannen, vrouwen en kinderen, die, als zijn oude adel, Frankrijks glorie hadden uitgemaakt. Hun voorzaten hadden het volk verdrukt, vertreden onder de hakken van hun elegant schoeisel, maar nu was het volk heer en meester van Frankrijk en verpletterde zijn vroegere tirannen--niet onder zijn hakken, want het meerendeel had geen schoenen in die dagen--neen, het volk vertrapte zijn verdrukkers onder een meer effect sorteerend gewicht: het scherp snijdend mes der guillotine. En dagelijks, van uur tot uur, eischte het afschuwelijk werktuig zijn talrijke slachtoffers: grijsaards, jeugdige vrouwen en kleine kinderen, terwijl in het verschiet de dag gloorde, waarop het onverzadelijk monster het hoofd zou vorderen van een Koning en van een schoone jonge Koningin. De aristokraten trachtten zich schuil te houden en te vluchten: daarin juist lag het grappige van de heele geschiedenis. Iederen namiddag vóór het sluiten der poorten, waarop de marktwagens in rijen de verschillende barricaden voorbij trokken, beproefde een dwaze aristokraat de waakzaamheid van het Comité der Openbare Veiligheid te verschalken. Onder verschillende vermommingen trachtten zij door de cordons te sluipen, die door burgersoldaten der Republiek zoo streng werden bewaakt. Mannen in vrouwengewaad, vrouwen in manskleeren, kinderen vermomd als bedelaars, ze waren allen adellijken, die Frankrijk wilden ontvluchten en naar Engeland of eenig ander land een heenkomen zochten, om daar de bewoners op te hitsen tegen de roemrijke revolutie, of wel er een leger te recruteeren, dat de rampzalige gevangenen van den Tempel, die eenmaal Frankrijks heerschers waren, zou bevrijden. Maar doorgaans werden ze bij de barricaden gesnapt. Sergeant Bibot vooral, die bij de Westerpoort de wacht commandeerde, bezat een verwonderlijk neusorgaan om van een aristokraat, al ware deze ook nog zoo vermomd, terstond de lucht te krijgen. Dan hadt je natuurlijk de poppen aan het dansen, soms een kwartier lang. Bibot had de gewoonte met zijn prooi te spelen als de kat met de muis. Ja! Bibot had er een handje van de zaken van hun humoristischen kant te beschouwen, en het loonde de moeite wel in de buurt te blijven van die Westerbarricade, om eens te zien, hoe hij een aristokraat betrapte op heeter daad, bij een poging om aan de wraak van het volk te ontkomen. Nu en dan placht Bibot zijn slachtoffer werkelijk uit de poort te laten, den adellijken heer, voor een paar minuten althans, het genoeglijk bewustzijn gunnend, dat hij inderdaad uit Parijs was ontsnapt. Maar als de rampzalige tien meters nagenoeg in het open veld had afgelegd, zond hij hem twee man achterna, die hem terugbrachten, ontdaan van zijn vermomming. Zeker! dat was uiterst grappig, want dikwijls ontpopte zich de vluchteling in een vrouw, liefst een markiezin, die vreeselijk komiek deed, als zij begreep, in de klauwen van Bibot te zijn verzeild, met de wetenschap dat Mevrouw Guillotine des anderen daags haar wachtte. Geen wonder dus dat op dezen fraaien achtermiddag in September de schare nabij Bibot's barricade in opgewonden toestand verkeerde. Zij had dien dag een honderdtal adellijke hoofden onder het slachtmes zien vallen, zij wenschte zich te vergewissen, of er daags daarna weer honderd in de zandmand zouden terecht komen. Bibot zat op een omgekeerd leeg vat, dicht bij de poort der barricade; een klein detachement burgersoldaten stond onder zijn bevelen. Er was in den laatsten tijd heel wat te doen geweest. De aristokraten hadden het onmogelijke gedaan, om uit Parijs weg te komen. Iederen dag had Bibot de voldoening gesmaakt een of anderen vluchtenden koningsgezinde te ontmaskeren en dezen ter vonnissing op te zenden naar het Comité der Openbare Veiligheid. Robespierre en Danton hadden beiden Bibot lof toegezwaaid voor zijn activiteit, en Bibot koesterde een hoogen dunk van zichzelf, dat door zijn toedoen minstens vijftig aristokraten met de guillotine hadden kennis gemaakt. Maar vandaag hadden alle sergeants, die de wacht hadden bij de verschillende barricades, speciale orders ontvangen. Sedert een paar dagen was het een groot aantal royalisten gelukt uit Frankrijk te geraken en veilig in Engeland te landen. Zonderlinge geruchten liepen er aangaande deze feiten; ze waren dikwijls voorgekomen en stoutmoedig uitgevoerd; groote opgewondenheid hadden ze veroorzaakt onder het volk. Sergeant Grospierre had het schavot moeten beklimmen, omdat hij langs zijn neus weg een heele familie koningsgezinden uit de Noorderpoort had laten ontsnappen. Men meende te weten, dat die uittochten waren geslaagd door Engelschen, wier moed ongeëvenaard scheen, en die uit louter bemoeizucht met iets, wat hen niet aanging, hun vrijen tijd besteedden om de guillotine van haar slachtoffers te berooven. Deze geruchten namen weldra buitensporige vormen aan; geen twijfel of de bemoeizieke Britten bestonden niet in de verbeelding, bovendien schenen ze als aanvoerder te hebben een man, wiens kranige heldenmoed aan het fabelachtige grensde. Zonderlinge praatjes deden de ronde n.l. hoe hij en de aristokraten, die hij bevrijdde, plotseling onzichtbaar werden, als ze de barricaden naderden en door niets minder dan bovennatuurlijke macht ontsnapten aan de waakzaamheid der ééne en ondeelbare Republiek.",
gutenberg_2,"Van Parijs naar Napels.--Vertrek van Napels naar Reggio met den spoorweg.--Eerste kampen van vluchtelingen.--De langs den spoorweg vernielde dorpen.--Te Reggio.--De puinhoopen.--Overtocht van Reggio naar Messina met een veerboot.--Te Messina.--Afgrijselijke tooneelen.--Wat de stormvloed beteekende, die op de aardbeving volgde.--Brand aan de haven.--Terugkeer naar Napels. De geheele wereld heeft van angst gesidderd op den 28sten December, toen de dagbladen berichtten, dat binnen weinige seconden Messina en verscheidene plaatsen langs de Straat verwoest waren en dat 200000 personen verdwenen waren. Eenige dagen later vertrok ik in mijn hoedanigheid van afgevaardigde van het fransche Roode Kruis naar Napels, dat om de ligging in de nabijheid van het tooneel der ramp gekozen was als bestemming voor de eerste schepen, die overvol met gevluchten en gewonden zeewaarts waren gegaan. Napels werd dadelijk het centrum, waar de ondersteuning zich concentreerde, die bestond in de zending van personeel, van hulp in natura of in geld, gezonden uit alle hoeken der wereld in een prachtig élan van algemeene naastenliefde. Een maand lang heeft Napels zich tegen de zware taak opgewassen getoond, de redders uitzendend naar de verwoeste streken en dagelijks groote troepen verongelukten opnemend. Overal, waar het maar mogelijk was, richtte men voorloopige hospitalen in; de civiele hospitalen, de particuliere klinieken, de scholen en zelfs het Koninklijk Paleis verdeelden de slachtoffers onder elkaar. Het kosmopolitische leven van de stad stond opeens stil, zoo ging alles op in dat, wat allen op dat oogenblik bezighield. Een nieuw leven begon, een ernstig, ingetogen leven, als met ingehouden adem aan het werk gekluisterd. Drie weken, zoo doorgebracht te midden van de angstkreten der stervenden, van de hartverscheurende smart van diegenen, wier leven als door een wonder was gered en die al de hunnen hadden verloren, hadden ons voorbereid op ontzettende tooneelen. We stelden ons voor, dat wij in Napels de wreedste staaltjes van menschelijk lijden hadden aanschouwd. Maar die sombere tooneelen zouden weldra onbeteekenend lijken naast een werkelijkheid, die nog oneindig veel verschrikkelijker was. Den 22sten Januari verliet ik met drie der vrome vrouwen, wier edelmoedige zelfopoffering in die schrikkelijke weken zoo schitterend uitkwam, Napels in den avond met den sneltrein, die in gewone tijden in een enkelen nacht de ongeveer vierhonderd kilometer aflegt, welke ons van Reggio Calabria scheidden. Voorbereid op ontberingen, namen we slechts het strikt noodige mee, dekens, wat linnengoed en eenige proviand. Het scheen, dat de nacht ongestoord verloopen zou, maar een poosje eer het dag werd, stak er een hevige wind op en blies met zooveel kracht, dat de waggons onder de drukking scheef overhelden. Gelukkig duurde de storm niet lang en we herwonnen weldra onze gerustheid, die een oogenblik verstoord was geworden. Bij elk station moesten we eindeloos lang wachten, zoodat we bij zonsopgang nauwelijks halfweg waren gekomen. De spoorweg volgt ongeveer het strand der Tyrrheensche Zee aan den voet der laatste uitloopers van de Apennijnen, die, bedekt met cactussen, ter hoogte van vier- of vijfhonderd meter bijna loodrecht in zee vallen. Aan de andere zijde strekt zich een smalle strook lands uit, beplant met citroenboomen van donkergroene kleur, waarin de vruchten gouden vlekken brengen. Recht achter kaap Vaticane verspert de siciliaansche kust met den sneeuwtop van den Etna den horizon als met een donkere lijn. In de richting van de open zee wijzen een zwarte kegel en lager eenige lichtgrijze wolkjes ons den Stromboli en de Liparische eilanden aan. Drie uren lang konden we genieten van het wonderschoone schouwspel; toen verdween alles achter het schiereiland Monteleone, daar de trein meer landwaarts in liep. De eene na de andere gingen ons de plaatsjes voorbij, gelegen aan de kust: Pizzo met zijn visschersvloot en zijn haven achterin de golf van Santa Eufemia, Tropea, Nicotera en eindelijk Palmi. Bij laatstgenoemde plaats begint de zoo hevig geteisterde zone, die de schokken van 28 December had te verduren. De verwoestingen zijn hier niet bijzonder groot; slechts enkele huizen hebben echt van de aardbeving geleden; toch zijn er één of twee ingestort, die een dertigtal personen onder het puin hebben begraven. Overal is de doorgang versperd; er liggen kisten met voorraden in den weg, pakken kleeren tusschen tonnen chloorkalk. Daar zagen we voor het eerst de kampen van vluchtelingen. In de wagens met koopwaar gevestigd, of onder tenten of in barakken van planken, schijnen ze zich al vrij gauw te hebben gewend aan dit nieuwe leven. Wij komen al minder vlug vooruit; de weg heeft veel geleden, en de inderhaast gedane herstellingen leveren niet de gewenschte veiligheid op. Eindelijk komen we bij Bagnara Calabria, een grenspost van het gebied, dat in staat van beleg is verklaard. Aan het station heerscht een buitengewone levendigheid. Niet zonder moeite gelukt het mij, er de oorzaak van te vernemen. Tengevolge van een stoot, die in den morgen werd gevoeld, heeft er een instorting plaats gehad, die de verbindingen heeft verbroken en schrik onder de bevolking heeft verspreid. Op deze plek is de spoorweg, die midden tusschen het strand en een cornicheweg door loopt, versperd door drie reusachtige blokken, die eerst op den weg waren gevallen en van daar op de spoorlijn zijn overgesprongen. Arbeiders, met touwen vastgebonden boven het ledige, werken met houweelslagen, om de rotsblokken, die naar beneden dreigen te storten, te verwijderen. Er worden daarna gaten geboord in het grootste der rotsblokken, en dynamiet slaat ze dan spoedig tot gruis. Dan wordt de opruiming geregeld voortgezet. Eén enkele der rails is gebroken, de andere is verbogen, maar wordt met hefboomen weer rechtgezet. De gebroken rail wordt vervangen, en weldra gaan we weer vooruit, voorzichtig over de gerepareerde lijn. We gaan Scylla voorbij, waarvan de vooruitstekende rots zich goed heeft gehouden. Te Cannitello is het schouwspel treurig; daar is alles met den grond gelijk gemaakt; van het station is ook slechts een puinhoop over, terwijl overal elders de stations in goeden staat zijn gebleven. Op den weg zien we groepen ongelukkigen, geduldig op de komst van den trein wachtend, waarmee ze zullen worden weggevoerd van deze plaatsen van dood en verderf. Daar zijn we eindelijk bij Villa Giovanni, eertijds een stadje van 3000 inwoners, nu nauwelijks 800 tellend. Dit is het punt, waar de veerboot overgaat, die de siciliaansche lijnen met het vasteland verbindt. Van het dorp zijn slechts eenige muurbrokken over en hoopen puin; de boomgaarden vol citroenboomen, die het dorp omringen, kunnen geen vroolijk tintje aan het landschap geven. Aan het strand worden planken ontscheept en balken, die voor de oprichting van voorloopige gebouwen zullen dienen, houten gebouwen, die beter geschikt zijn op den onvasten grond, dan steenen.",
gutenberg_3,"Ofschoon het boek bestemd is voor den leek, zijn er aan het eind Aanteekeningen voor den meer wetenschappelijken lezer gegeven. In deze Aanteekeningen wordt de oorsprong van de legende vermeld, het boek of de boeken, waarin het origineel gevonden kan worden en het boek, dat door den een of anderen grooten geleerde uit den tegenwoordigen tijd vertaald is in een der moderne talen. Er zijn andere vertalingen in menigte, die men zien kan in de bibliotheken van specialisten; vele van deze zijn echter alleen van nut voor degenen, die de Egyptische taal en letterkunde bestudeeren. De volgorde der verhalen is aldus: Eerst komen de legenden van verschillende goden, dan de legenden van Osiris en van de godheden, die met hem in verband staan en eindelijk de legenden van Ra. Aan het eind vindt men Aanteekeningen op de legenden en een korte inhoudsopgave van al de goden, die er in voorkomen. * * * * * Het was onder de regeering van Koning Ramses, zoon van de Zon, gunsteling van Amon, koning der goden. Een groot krijgsman was Ramses; in den strijd geleek hij op Mentu, den oorlogsgod; zeer dapper was hij, als de zoon van de Hemelgodin. Nu bevond zijne majesteit zich in Naharena waar de groote rivier, de Euphraat, haar wateren voortstuwt naar de zee. En hij ontving de schatting van zijn vorstelijke vazallen, want hij had de negen stammen der boogschutters overwonnen, en niemand kon voor zijn aangezicht bestaan, wanneer hij uittrok in volle wapenrusting. De vorsten bogen hun hoofden ter aarde voor hem, terwijl hun adem den grond beroerde, dien zijn voeten hadden betreden. Groot en prachtig was hun schatting, die bestond uit goud en edelsteenen van allerlei kleuren, blauwe lapis lazuli en de groene turkoos, die gewijd is aan Hathor, de godin van de liefde en de vreugde. En slaven droegen op hun rug welriekende houtsoorten aan, geurig en aromatisch, als de boomen in het land der Goden. De vorst van Bekhten kwam ook, vergezeld door zijne oudste dochter; hij plaatste haar vóór de slaven, want zij was het uitgelezenste deel van zijn schatting. Zij was zeer schoon, haar lichaam was welgevormd en slank als een palmboom, en de koning werd tot in het diepst van zijn ziel getroffen en hij kreeg haar boven alles lief. Hij maakte haar tot zijne koninklijke gade, gaf haar een naam, die haar bekend zou maken in het land Egypte; ""Neferu-Ra"", schoonheid van Ra heette zij, want haar schoonheid was aan den zonneschijn gelijk. En de naam werd geschreven in het koninklijke ovaal, zooals het de gewoonte is bij de Egyptische koningen en hun koninginnen. Daarna keerde koning Ramses terug naar Egypte met zijn koninklijke gade, koningin Neferu-Ra. En toen zij in het zwarte land, Egypte, kwamen, verrichtte zij alle ceremoniën die een koningin van Egypte in de tempels te verrichten heeft. Nu gebeurde het, dat koning Ramses zich op den twee-en-twintigsten van de maand Payni in Thebe, de machtige, bevond. En hij begaf zich naar den tempel van Amoe, want dit was de dag van het schoone feest van den god, wanneer de booten heen en weer varen op het water met toortsen en lichten, en de Heilige Bark, die versierd is met goud en geschilderd in schitterende kleuren, hoog wordt opgeheven opdat de menschen het beeld van Amon-Ra in de boot kunnen zien. En koningin Neferu-Ra vergezelde zijne majesteit, want de koningin van Egypte is altijd een aanbidster geweest van Amon-Ra, koning der Goden. Toen zij nog in den tempel waren, kwamen er hovelingen van den Koning binnen om de aankomst van een bode van den vorst van Bekhten te melden. Hij was beladen met geschenken voor Neferu-Ra, koningin van Egypte dochter van den vorst van Bekhten, en hij bracht ook een boodschap voor den koning. Toen hij in tegenwoordigheid van den koning kwam, boog hij ter aarde, zeggende: ""Heil u, o zon van de negen stammen der boogschutters! Mogen wij voor uw aangezicht bestaan"". Toen boog hij weer ter aarde en bracht de boodschap, die hij van den vorst van Bekhten gekregen had, aan Ramses, koning van Egypte, over: ""Ik kom tot u, o machtig koning, mijn Heer, van wege Bent-reshy, de kleine zuster van de koningin, Neferu-Ra; want zij heeft een ziekte in haar ledematen. Zend daarom een geleerd man, opdat hij haar moge zien en genezen."" De koning wendde zich tot zijn hovelingen en sprak: ""Haal een schrijver van het Huis des Levens en haal ook degenen, die de verborgen dingen van de innerlijke Hal kennen"". En de hovelingen haastten zich aan het bevel te voldoen en brachten hen in zijne tegenwoordigheid en de koning sprak tot hen: ""Ik heb u hier laten komen om deze zaak te hooren. Noem mij een man die geleerd en bekwaam genoeg is om naar den vorst van Bekhten gezonden te worden. Toen beraadslaagden zij met elkaar en zonden als een geleerd en bekwaam man den schrijver Tehuti-em-heb tot den koning en de koning verzocht hem met den boodschapper van den vorst van Bekhten mee te gaan om Bent-reshy, de kleine zuster van de koningin, te genezen. Toen de schrijver Tehuti-em-heb te Bekhten kwam, werd hij tot Bent-reshy gebracht. Hij was een geleerd en bekwaam man en hij vond de prinses in de macht van een geest, die hem vijandig was, jegens wien zijn kunde en bekwaamheid niets baatten en die zijn tooverkunsten verijdelde. Toen was de vorst van Bekhten treurig en droefheid was in zijn hart, maar Tehuti-em-heb, de schrijver, ried hem aan om nogmaals naar Egypte te zenden en de hulp in te roepen van Khonsu, den duivelbanner, om den boozen geest uit Bent-reshy, de kleine zuster van de koningin, te verdrijven. Nu dan, zóó groot was de afstand van Bekhten naar Egypte, dat er van den tijd, dat Tehuti-em-heb, de schrijver, uit Thebe vertrok, drie jaar verliepen, voordat Koning Ramses de tweede boodschap bereikte, en gedurende al dien tijd woonde de booze geest in Bent-reshy en kon niet uitgedreven worden. En toen de tweede boodschapper aankwam, was koning Ramses weer in Thebe, en het was de eerste van de maand Pakhons, de maand, die gewijd is aan Khonsu. Hij trad in den tempel, vergezeld door zijne hovelingen en den boodschapper van den vorst van Bekhten. In den tempel stonden twee beelden van Khonsu; zeer wonderbare beelden waren het, zeer heilige; het eene heette Khonsu in Thebe Neferhotep, en het andere Khonsu, de duivelbanner. Nu dan, Khonsu is de God van de Maan, de zoon van Amon-Ra en van Mut, vrouwe van Ashru, en de menschen beelden hem uit met de krullende lokken der jeugd, want hij is eeuwig jong en schoon. Toen stond de koning voor het groote beeld van Khonsu in Thebe Neferhotep en sprak: ""O mijn goede Heer, ik kom weer tot u vanwege de dochter van den vorst van Bekhten."" Daarop hieven de priesters het beeld van Khonsu in Thebe Neferhotep op en plaatsten het tegenover Khonsu, den duivelbanner. En de koning sprak weer tot Khonsu in Thebe Neferhotep en zei: ""Mijn goede heer, wend uw aangezicht tot Khonsu, den duivelbanner. Sta toe, dat hij zich naar Bekhten begeeft."" Khonsu in Thebe Neferhotep boog zijn hoofd tweemaal als teeken van toestemming. Heel wonderbaar was het beeld van Khonsu in Thebe Neferhotep.",
