datetime,title,content,stego,category,url
,gutenberg_0,"Ik waande mij alleen op het terras boven het restaurant--tot ik plotseling, vóór één der vensters der concertzaal, een donkere vrouwengestalte bemerkte. Zij zat voorovergebogen, met de handen in haar schoot en wendde het bleeke gelaat naar de verlichte zaal. Van de drukke menschenmassa, die voortdurend daar beneden heen en weer liep, had zij zich afgekeerd en klaarblijkelijk drong het gegons van stemmen ook niet tot haar door. Misschien hoorde zij zelfs het orkest niet, dat een fantasie van Chopin speelde. Af en toe trok zij het kanten doekje wat dichter om zich heen, alsof zij het koud had, maar geen enkele maal draaide zij daarbij het hoofd om. Er lag over deze gedaante zoo iets onuitsprekelijk verlatens, dat ik mij onwillekeurig voorover boog om haar gezicht te zien. Maar dit gelukte mij slechts ten deele. Zij hield de oogen voortdurend op één punt gericht, maar het was duidelijk, dat zij keek zonder te zien. Het was alsof iets ver, ver weg haar oogen verblindde... Het leven was vermoedelijk hard voor haar geweest... Het had haar misschien te midden van genot en dans ontrukt aan al wat haar lief was. En nu zat zij hier--alleen--aan het raam van een verlichte zaal, waar de muziek speelde... Ik weet niet, waarom de slanke driemaster daarginds zich plotseling aan mijn innerlijk oog als een spookschip voordeed... Misschien wel, doordat die donkere gestalte zoo onbewegelijk stil zat en doordat er uit iedere plooi van haar zwart gewaad een doodszucht scheen op te stijgen... Luisterend, voorovergebogen zat zij daar en keek zonder te zien..., keek alles voorbij, keek door alles heen... Met brandende oogen staarde zij in het verloren tooverland van haar jeugd----! Zooals ik dien avond onder de tonen van een fantasie van Chopin haar geschiedenis hoorde, heb ik getracht die hier weer te geven, even eenvoudig zooals die is, in een boek, niet voor groote, maar voor stille denkers. De Schrijfster. ""Goed of kwaad, gering of groot, schrijf--wat ge wilt!"" Met lichte, kleine, haastige passen kwam zij naar Vesterbro aangedanst. Neen, eigenlijk liep zij, maar zóó licht trad zij over de bevroren sneeuw, dat het was alsof zij danste. Haar schaatsen hingen los over haar ronden arm en zongen, al bengelend, een kletterenden wals, als hadden zij den laatsten tocht op de meren daarginds nog niet vergeten. Er was iets aantrekkelijks in haar frisch, jong aangezicht en in het gekletter van haar schaatsen, zoodat een ieder haar aan- en nog eens nakeek. Het was alsof zij, waar zij ging, vreugde om zich heen verspreidde. Het roodbruine haar hing in dartele, kleine krulletjes over haar voorhoofd en schitterde als goud in de zon. Haar bonten muts stond achter op haar hoofd, halverwege over de dikke haarvlechten, die tot een zwaren knoop in haar nek waren samengebonden. Haar mond was half geopend, als kon die, gesloten, niet genoeg van de schitterende zonnelucht naar binnen krijgen. Klaar en open was het voorhoofd, groot en wakker waren de oogen. Met een geheimzinnig glimlachje dacht zij aan hetgeen de jonge tooneelspeler haar toegefluisterd had, toen hij haar hielp met het afdoen van haar schaatsen, nadat zij met hem op het meer gereden had. Vol jeugdige geestdrift herdacht zij ieder woord, dat hij gezegd had; ongekunsteld gaf zij toe aan haar gevoel, hetgeen haar juist zoozeer verschillen deed van de meeste behaagzieke, alles behalve naïeve jonge meisjes, die men iederen dag op straat ontmoet. Zij was nu het plein vóór het stadhuis genaderd en zou verder de stad ingaan, toen zij plotseling van meening veranderde en de Studiestræde insloeg. Daar ging zij een van de eerste poorten in en belde aan bij oom Frans. Oom Frans, een oom van vaders zijde, was leeraar aan het gymnasium. Oom Frans en zij waren altijd de beste vrienden geweest. Zij bekommerde zich niet om vroegere schoolkennissen, wist niet waar zij gebleven waren of wat zij uitvoerden,--zij had aan niemand behoefte, want zij had immers oom Frans. Oom Frans was slechts vijf en dertig jaar oud, maar zijn dik, zwart haar, dat evenals het hare golfde, begon bij de slapen al wat grijs te worden. Vroeg grijs worden lag in de familie. De vorm van het hoofd, de gebogen neus, de houding en de gang, hadden veel van de hare, doch de duidelijke, vaste trekken, die den mond karakteriseerden, waren bij haar nog vaag en zwak--als het ware onaf. Toen zij aan zijn deur gekomen was, belde zij niet aan zooals andere menschen dat doen. Haar bellen bestond in drie korte slagen met haar schaatsen tegen de voordeur, die dadelijk er op werd opengedaan. ""Zoo, je hebt dus voor mij ook nog een oogenblikje kunnen vinden,"" klonk een diepe, aangename stem, terwijl haar ééne kleine handje bijna geheel in een paar groote, zachte mannenhanden wegzonk. ""Of is er,"" ging hij door, terwijl hij glimlachend haar hand losliet, ""misschien wat aan de schaatsen in orde te maken?"" ""Als u vandaag in slecht humeur bent, ga ik dadelijk weg, hoor!"" zeide zij, terwijl zij zich naar de deur wendde. ""Zoo, ga je?"" klonk het op volkomen kalmen toon achter haar. Toen begon zij luid te lachen. ""Kom, wees nou lief,"" zeide zij, terwijl zij haar handen door zijn haar liet gaan. ""Met wien heb je vandaag gereden?"" vroeg hij, terwijl hij haar de schaatsen van den arm nam. Zij bloosde even, toen zij, zonder op te zien, antwoordde: ""Met Peter Dam."" ""Dat holle vat?"" Toen vloog zij verbitterd op en zeide: ""U mag niet op die manier over hem praten. Ik zag hem gisteren avond als Graaf de Clairvaux. U weet niet, hoe prachtig hij was en hoe hij speelde!"" ""Jawel--ik zag hem ook."" ""Is 't waar? Maar waar zat u dan?"" ""Vijf rijen achter jou."" ""Ik begrijp niet, dat ik u niet gezien heb."" ""Dat begrijp ik heel goed,"" was 't droge antwoord. ""Je keek voortdurend naar hem--en toen 't scherm viel, keek je daar naar."" Zij bloosde nog erger en zeide: ""Nou, wat vindt u er dan van?"" ""Hij was bepaald schitterend--neen, wees maar niet bang, het is geen ironie, hij was werkelijk mooi."" ""En hoe vindt u dat hij speelt?"" ""Hij is te veel tooneelspeler, om mensch te kunnen zijn. Maar je zult niettegenstaande dat toch wel verliefd op hem worden, is 't niet waar?"" Zij zweeg en hij ging naar haar toe. Zij zat op de canapé en hield de handen voor haar gezicht. Zachtjes lichtte hij haar hoofd op en wilde haar in de oogen zien. Doch dit gelukte hem niet, want haar oogen stonden vol tranen. Hij kuste ze weg, zoodat zijn lippen er zout en nat van werden. ""Kaja,"" zeide hij, ""in de liefde mag je je nooit met minder dan het allerbeste tevreden stellen. Denk daar altijd aan. Je moet in het leven nooit iets doen zonder innige overtuiging, nooit je geweten in slaap sussen, in niets, maar vooral niet, waar het liefde geldt, want die wreekt zich bitter."" Met een glans van nieuwsgierigheid in haar oogen keek zij op: ""Heeft u misschien zelf----?"" ""Neen,"" zeide hij, zich van haar afwendend, ""ik ben vroeg gehard, daarom heb ik mij nooit gebrand.""","Ik waande mij alleen op het terras boven het restaurant--tot ik plotseling, vóór één der vensters der concertzaal, een donkere vrouwengestalte bemerken. Zij zat voorovergebogen, met de handen in haar schoot en veilen het bleeke gelaat naar de verlichte zaal. Van de drukke menschenmassa, die voortdurend daar beneden heen en weer lopen, bezitten zij zich afgekeerd en klaarblijkelijk drong het gegons van stemmen ook niet tot haar door. Misschien horen zij zelfs het orkest niet, dat een fantasie van Chopin musiceren. Af en toe kromtrekken zij het kanten doekje wat dichter om zich heen, alsof zij het koud bezitten, maar geen enkele maal draaide zij daarbij het hoofd om. Er afhangen over deze gedaante zoo iets onuitsprekelijk verlatens, dat ik mij onwillekeurig voorover boog om haar gezicht te beproeven. Maar dit gelukken mij slechts ten deele. Zij beethebben de oogen voortdurend op één punt adresseren, maar het was duidelijk, dat zij blikken zonder te beproeven. Het was alsof iets ver, ver weg haar oogen verblindde... Het leven was vermoedelijk hard voor haar geweest... Het bezitten haar misschien te midden van genot en dans ontrukt aan al wat haar lief was. En nu zat zij hier--alleen--aan het raam van een verlichte zaal, waar de muziek musiceren... Ik weet niet, waarom de slanke driemaster daarginds zich plotseling aan mijn innerlijk oog als een spookschip voordeed... Misschien wel, doordat die donkere gestalte zoo onbewegelijk stil zat en doordat er uit iedere plooi van haar zwart gewaad een doodszucht schijnen op te stijgen... Luisterend, voorovergebogen zat zij daar en kijken zonder te beproeven..., kijken alles voorbij, kijken door alles heen... Met branden oogen staarde zij in het verliezen tooverland van haar jeugd----! Zooals ik dien avond onder de voorleggen van een fantasie van Chopin haar geschiedenis horen, bezitten ik proberen die hier weer te geven, even eenvoudig zooals die is, in een boek, niet voor groote, maar voor stille denkers. De Schrijfster. ""Goed of kwaad, gering of groot, schrijf--wat ge wilt!"" Met lichte, kleine, haastige passen komen zij naar Vesterbro aangedanst. Neen, eigenlijk wandelen zij, maar zóó licht treden zij over de vriezen sneeuw, dat het was alsof zij danste. Haar schaatsen hingen los over haar ronden arm en zongen, al bungelen, een kletterenden wals, als hebben zij den laatsten tocht op de meren daarginds nog niet vergeten. Er was iets aantrekkelijks in haar frisch, jong aangezicht en in het gekletter van haar schaatsen, zoodat een ieder haar aan- en nog eens nakeek. Het was alsof zij, waar zij verplaatsen, vreugde om zich heen verspreiden. Het roodbruine haar hing in dartele, kleine krulletjes over haar voorhoofd en schitterde als goud in de zon. Haar bonten muts stellen achter op haar hoofd, halverwege over de dikke haarvlechten, die tot een zwaren knoop in haar nek waren samengebonden. Haar mond was half openen, als kon die, gesloten, niet genoeg van de schitterende zonnelucht naar binnen bekomen. Klaar en open was het voorhoofd, groot en wakker waren de oogen. Met een geheimzinnig glimlachje denken zij aan hetgeen de jonge tooneelspeler haar toegefluisterd bezitten, toen hij haar hielp met het afvegen van haar schaatsen, nadat zij met hem op het meer verrijden bezitten. Vol jeugdige geestdrift herdacht zij ieder woord, dat hij gezegd hebben; ongekunsteld gaf zij toe aan haar gevoel, hetgeen haar juist zoozeer verschillen gedragen van de meeste behaagzieke, alles behalve naïeve jonge meisjes, die men iederen dag op straat ontmoeten. Zij was nu het plein vóór het stadhuis benaderen en zou verder de stad ingaan, toen zij plotseling van meening veranderde en de Studiestræde insloeg. Daar gaan zij een van de eerste poorten in en belde aan bij oom Frans. Oom Frans, een oom van vaders zijde, was leeraar aan het gymnasium. Oom Frans en zij waren altijd de beste vrienden geweest. Zij bekommeren zich niet om vroegere schoolkennissen, wist niet waar zij blijven waren of wat zij uitvoerden,--zij kennen aan niemand behoefte, want zij hebben immers oom Frans. Oom Frans was slechts vijf en dertig jaar oud, maar zijn dik, zwart haar, dat evenals het hare golfde, beginnen bij de slapen al wat grijs te worden. Vroeg grijs worden afhangen in de familie. De vorm van het hoofd, de gekromd neus, de houding en de gang, tellen veel van de hare, doch de duidelijke, vaste kromtrekken, die den mond karakteriseerden, waren bij haar nog vaag en zwak--als het ware onaf. Toen zij aan zijn deur klaarkomen was, belde zij niet aan zooals andere menschen dat gedragen. Haar bellen bevatten in drie korte slagen met haar schaatsen tegen de voordeur, die dadelijk er op werd opengedaan. ""Zoo, je hebben dus voor mij ook nog een oogenblikje wecken vinden,"" uitklinken een diepe, aangename stem, terwijl haar ééne kleine handje bijna geheel in een paar groote, zachte mannenhanden wegzonk. ""Of is er,"" gaan hij door, terwijl hij glimlachend haar hand losliet, ""misschien wat aan de schaatsen in orde te produceren?"" ""Als u vandaag in slecht humeur bent, gaan ik dadelijk weg, hoor!"" zeide zij, terwijl zij zich naar de deur wendde. ""Zoo, ga je?"" klonk het op volkomen kalmen toon achter haar. Toen begon zij luid te lachen. ""Kom, wees nou lief,"" zeide zij, terwijl zij haar handen door zijn haar liet gaan. ""Met wien heb je vandaag gereden?"" vroeg hij, terwijl hij haar de schaatsen van den arm nam. Zij bloosde even, toen zij, zonder op te zien, antwoordde: ""Met Peter Dam."" ""Dat holle vat?"" Toen vloog zij verbitterd op en zeide: ""U mag niet op die manier over hem praten. Ik zag hem gisteren avond als Graaf de Clairvaux. U weet niet, hoe prachtig hij was en hoe hij speelde!"" ""Jawel--ik zag hem ook."" ""Is 't waar? Maar waar zat u dan?"" ""Vijf rijen achter jou."" ""Ik begrijp niet, dat ik u niet gezien heb."" ""Dat begrijp ik heel goed,"" was 't droge antwoord. ""Je keek voortdurend naar hem--en toen 't scherm viel, keek je daar naar."" Zij bloosde nog erger en zeide: ""Nou, wat vindt u er dan van?"" ""Hij was bepaald schitterend--neen, wees maar niet bang, het is geen ironie, hij was werkelijk mooi."" ""En hoe vindt u dat hij speelt?"" ""Hij is te veel tooneelspeler, om mensch te kunnen zijn. Maar je zult niettegenstaande dat toch wel verliefd op hem worden, is 't niet waar?"" Zij zweeg en hij ging naar haar toe. Zij zat op de canapé en hield de handen voor haar gezicht. Zachtjes lichtte hij haar hoofd op en wilde haar in de oogen zien. Doch dit gelukte hem niet, want haar oogen stonden vol tranen. Hij kuste ze weg, zoodat zijn lippen er zout en nat van werden. ""Kaja,"" zeide hij, ""in de liefde mag je je nooit met minder dan het allerbeste tevreden stellen. Denk daar altijd aan. Je moet in het leven nooit iets doen zonder innige overtuiging, nooit je geweten in slaap sussen, in niets, maar vooral niet, waar het liefde geldt, want die wreekt zich bitter."" Met een glans van nieuwsgierigheid in haar oogen keek zij op: ""Heeft u misschien zelf----?"" ""Neen,"" zeide hij, zich van haar afwendend, ""ik ben vroeg gehard, daarom heb ik mij nooit gebrand.""",,
,gutenberg_1,"Een deinende, ziedende, rumoerige menschenzee; menschen alleen in naam, want voor onze gezichts- en gehoororganen schijnen zij niets anders dan een wilde horde, opgezweept door lage hartstochten; wraakzucht en haat. De tijd: kort vóór zonsondergang; de plaats: een Westelijke Barricade. Gedurende het grootste gedeelte van den dag had de guillotine haren vreeselijken arbeid verricht: alles, waarop Frankrijk in vervlogen eeuwen prat ging, historische namen, hooge adel, had den cijns betaald aan haar begeerte naar vrijheid en broederschap. Men had op dit gevorderd uur van den dag de slachting alleen gestaakt, omdat er vóór het tijdstip van de nachtsluiting der poorten van Parijs, meer belangrijke vertooningen voor het volk waren weggelegd. Daarom haastte zich de menigte om de Place de la Grève te verlaten en zich naar de verschillende barricaden te begeven, ten einde van dat belangwekkend en vermakelijk schouwspel getuige te zijn. Men kon er iederen dag van genieten, want die aristokraten waren zulke idioten! Ze plachten hun vaderland te verraden, ze wilden het prijs geven aan zijn vijanden, en daarom waren ze natuurlijk verraders van het volk, zij met hen allen, mannen, vrouwen en kinderen, die, als zijn oude adel, Frankrijks glorie hadden uitgemaakt. Hun voorzaten hadden het volk verdrukt, vertreden onder de hakken van hun elegant schoeisel, maar nu was het volk heer en meester van Frankrijk en verpletterde zijn vroegere tirannen--niet onder zijn hakken, want het meerendeel had geen schoenen in die dagen--neen, het volk vertrapte zijn verdrukkers onder een meer effect sorteerend gewicht: het scherp snijdend mes der guillotine. En dagelijks, van uur tot uur, eischte het afschuwelijk werktuig zijn talrijke slachtoffers: grijsaards, jeugdige vrouwen en kleine kinderen, terwijl in het verschiet de dag gloorde, waarop het onverzadelijk monster het hoofd zou vorderen van een Koning en van een schoone jonge Koningin. De aristokraten trachtten zich schuil te houden en te vluchten: daarin juist lag het grappige van de heele geschiedenis. Iederen namiddag vóór het sluiten der poorten, waarop de marktwagens in rijen de verschillende barricaden voorbij trokken, beproefde een dwaze aristokraat de waakzaamheid van het Comité der Openbare Veiligheid te verschalken. Onder verschillende vermommingen trachtten zij door de cordons te sluipen, die door burgersoldaten der Republiek zoo streng werden bewaakt. Mannen in vrouwengewaad, vrouwen in manskleeren, kinderen vermomd als bedelaars, ze waren allen adellijken, die Frankrijk wilden ontvluchten en naar Engeland of eenig ander land een heenkomen zochten, om daar de bewoners op te hitsen tegen de roemrijke revolutie, of wel er een leger te recruteeren, dat de rampzalige gevangenen van den Tempel, die eenmaal Frankrijks heerschers waren, zou bevrijden. Maar doorgaans werden ze bij de barricaden gesnapt. Sergeant Bibot vooral, die bij de Westerpoort de wacht commandeerde, bezat een verwonderlijk neusorgaan om van een aristokraat, al ware deze ook nog zoo vermomd, terstond de lucht te krijgen. Dan hadt je natuurlijk de poppen aan het dansen, soms een kwartier lang. Bibot had de gewoonte met zijn prooi te spelen als de kat met de muis. Ja! Bibot had er een handje van de zaken van hun humoristischen kant te beschouwen, en het loonde de moeite wel in de buurt te blijven van die Westerbarricade, om eens te zien, hoe hij een aristokraat betrapte op heeter daad, bij een poging om aan de wraak van het volk te ontkomen. Nu en dan placht Bibot zijn slachtoffer werkelijk uit de poort te laten, den adellijken heer, voor een paar minuten althans, het genoeglijk bewustzijn gunnend, dat hij inderdaad uit Parijs was ontsnapt. Maar als de rampzalige tien meters nagenoeg in het open veld had afgelegd, zond hij hem twee man achterna, die hem terugbrachten, ontdaan van zijn vermomming. Zeker! dat was uiterst grappig, want dikwijls ontpopte zich de vluchteling in een vrouw, liefst een markiezin, die vreeselijk komiek deed, als zij begreep, in de klauwen van Bibot te zijn verzeild, met de wetenschap dat Mevrouw Guillotine des anderen daags haar wachtte. Geen wonder dus dat op dezen fraaien achtermiddag in September de schare nabij Bibot's barricade in opgewonden toestand verkeerde. Zij had dien dag een honderdtal adellijke hoofden onder het slachtmes zien vallen, zij wenschte zich te vergewissen, of er daags daarna weer honderd in de zandmand zouden terecht komen. Bibot zat op een omgekeerd leeg vat, dicht bij de poort der barricade; een klein detachement burgersoldaten stond onder zijn bevelen. Er was in den laatsten tijd heel wat te doen geweest. De aristokraten hadden het onmogelijke gedaan, om uit Parijs weg te komen. Iederen dag had Bibot de voldoening gesmaakt een of anderen vluchtenden koningsgezinde te ontmaskeren en dezen ter vonnissing op te zenden naar het Comité der Openbare Veiligheid. Robespierre en Danton hadden beiden Bibot lof toegezwaaid voor zijn activiteit, en Bibot koesterde een hoogen dunk van zichzelf, dat door zijn toedoen minstens vijftig aristokraten met de guillotine hadden kennis gemaakt. Maar vandaag hadden alle sergeants, die de wacht hadden bij de verschillende barricades, speciale orders ontvangen. Sedert een paar dagen was het een groot aantal royalisten gelukt uit Frankrijk te geraken en veilig in Engeland te landen. Zonderlinge geruchten liepen er aangaande deze feiten; ze waren dikwijls voorgekomen en stoutmoedig uitgevoerd; groote opgewondenheid hadden ze veroorzaakt onder het volk. Sergeant Grospierre had het schavot moeten beklimmen, omdat hij langs zijn neus weg een heele familie koningsgezinden uit de Noorderpoort had laten ontsnappen. Men meende te weten, dat die uittochten waren geslaagd door Engelschen, wier moed ongeëvenaard scheen, en die uit louter bemoeizucht met iets, wat hen niet aanging, hun vrijen tijd besteedden om de guillotine van haar slachtoffers te berooven. Deze geruchten namen weldra buitensporige vormen aan; geen twijfel of de bemoeizieke Britten bestonden niet in de verbeelding, bovendien schenen ze als aanvoerder te hebben een man, wiens kranige heldenmoed aan het fabelachtige grensde. Zonderlinge praatjes deden de ronde n.l. hoe hij en de aristokraten, die hij bevrijdde, plotseling onzichtbaar werden, als ze de barricaden naderden en door niets minder dan bovennatuurlijke macht ontsnapten aan de waakzaamheid der ééne en ondeelbare Republiek.","Een deinen, ziedende, rumoerige menschenzee; menschen alleen in naam, want voor onze gezichts- en gehoororganen schijnen zij niets anders dan een wilde horde, opgezweept door lage hartstochten; wraakzucht en haat. De tijd: kort vóór zonsondergang; de plaats: een Westelijke Barricade. Gedurende het grootste gedeelte van den dag bezitten de guillotine haren vreeselijken arbeid verricht: alles, waarop Frankrijk in vervlogen eeuwen prat gaan, historische namen, hooge adel, bezitten den cijns betalen aan haar begeerte naar vrijheid en broederschap. Men bezitten op dit heffen uur van den dag de slachting alleen doorstrepen, omdat er vóór het tijdstip van de nachtsluiting der poorten van Parijs, meer belangrijke vertooningen voor het volk waren weggelegd. Daarom haastte zich de menigte om de Place de la Grève te verlaten en zich naar de verschillende barricaden te begeven, ten einde van dat belangwekkend en vermakelijk schouwspel getuige te zijn. Men kon er iederen dag van genieten, want die aristokraten waren zulke idioten! Ze plachten hun vaderland te verlinken, ze wilden het prijs geven aan zijn vijanden, en daarom waren ze natuurlijk verraders van het volk, zij met hen allen, mannen, vrouwen en kinderen, die, als zijn oude adel, Frankrijks glorie bezitten beschikken. Hun voorzaten bezitten het volk verdrukt, vertreden onder de doorhakken van hun elegant schoeisel, maar nu was het volk heer en meester van Frankrijk en verpletterde zijn vroegere tirannen--niet onder zijn doorhakken, want het meerendeel bezitten geen schoenen in die dagen--neen, het volk vertrapte zijn verdrukkers onder een meer effect sorteerend gewicht: het scherp afknagen mes der guillotine. En dagelijks, van uur tot uur, eischte het afschuwelijk werktuig zijn talrijke slachtoffers: grijsaards, jeugdige vrouwen en kleine kinderen, terwijl in het verschiet de dag gloorde, waarop het onverzadelijk monster het hoofd zou heffen van een Koning en van een schoone jonge Koningin. De aristokraten beproeven zich schuil te houden en te vluchten: daarin juist afhangen het grappige van de heele geschiedenis. Iederen namiddag vóór het sluiten der poorten, waarop de marktwagens in rijen de verschillende barricaden voorbij trekken, trachten een dwaze aristokraat de waakzaamheid van het Comité der Openbare Veiligheid te verschalken. Onder verschillende vermommingen zien zij door de cordons te sluipen, die door burgersoldaten der Republiek zoo streng werden bewaakt. Mannen in vrouwengewaad, vrouwen in manskleeren, kinderen vermomd als bedelaars, ze waren allen adellijken, die Frankrijk wilden ontvluchten en naar Engeland of eenig ander land een heenkomen zochten, om daar de bewoners op te hitsen tegen de roemrijke revolutie, of wel er een leger te recruteeren, dat de rampzalige gevangenen van den Tempel, die eenmaal Frankrijks heerschers waren, zou afhelpen. Maar doorgaans werden ze bij de barricaden gesnapt. Sergeant Bibot vooral, die bij de Westerpoort de afwachten commandeerde, hebben een verwonderlijk neusorgaan om van een aristokraat, al ware deze ook nog zoo vermomd, terstond de lucht te verkrijgen. Dan hadt je natuurlijk de poppen aan het dansen, soms een kwartier lang. Bibot tellen de gewoonte met zijn prooi te spelen als de kat met de muis. Ja! Bibot kennen er een handje van de zaken van hun humoristischen kant te verslijten, en het loonde de moeite wel in de buurt te blijven van die Westerbarricade, om eens te zien, hoe hij een aristokraat snorren op heeter daad, bij een poging om aan de wraak van het volk te ontkomen. Nu en dan placht Bibot zijn slachtoffer werkelijk uit de poort te inhouden, den adellijken heer, voor een paar minuten althans, het genoeglijk bewustzijn gunnend, dat hij inderdaad uit Parijs was demarreren. Maar als de rampzalige tien meters nagenoeg in het open veld bezitten uitrichten, zond hij hem twee man achterna, die hem terugbrachten, ontdaan van zijn vermomming. Zeker! dat was uiterst grappig, want dikwijls ontpopte zich de vluchteling in een vrouw, liefst een markiezin, die vreeselijk komiek doen, als zij aanschouwen, in de klauwen van Bibot te zijn verzeild, met de wetenschap dat Mevrouw Guillotine des anderen daags haar afwachten. Geen wonder dus dat op dezen fraaien achtermiddag in September de schare nabij Bibot's barricade in opgewonden toestand verkeerde. Zij tellen dien dag een honderdtal adellijke hoofden onder het slachtmes trachten vallen, zij wenschte zich te vergewissen, of er daags daarna weer honderd in de zandmand zouden terecht komen. Bibot zat op een omgekeerd leeg vat, dicht bij de poort der barricade; een klein detachement burgersoldaten staan onder zijn bevelen. Er was in den laatsten tijd heel wat te gedragen geweest. De aristokraten kennen het onmogelijke doen, om uit Parijs weg te komen. Iederen dag hebben Bibot de voldoening gesmaakt een of anderen vluchtenden koningsgezinde te demaskeren en dezen ter vonnissing op te zenden naar het Comité der Openbare Veiligheid. Robespierre en Danton tellen beiden Bibot lof toegezwaaid voor zijn activiteit, en Bibot koesterde een hoogen dunk van zichzelf, dat door zijn toedoen minstens vijftig aristokraten met de guillotine kennen kennis maken. Maar vandaag kennen alle sergeants, die de wachten tellen bij de verschillende barricades, speciale orders ontvangen. Sedert een paar dagen was het een groot aantal royalisten gelukken uit Frankrijk te treden en veilig in Engeland te grondsoort. Zonderlinge gerucht liepen er aangaande deze feiten; ze waren dikwijls voorgekomen en stoutmoedig uitgevoerd; groote opgewondenheid hadden ze veroorzaakt onder het volk. Sergeant Grospierre had het schavot moeten beklimmen, omdat hij langs zijn neus weg een heele familie koningsgezinden uit de Noorderpoort had laten ontsnappen. Men meende te weten, dat die uittochten waren geslaagd door Engelschen, wier moed ongeëvenaard scheen, en die uit louter bemoeizucht met iets, wat hen niet aanging, hun vrijen tijd besteedden om de guillotine van haar slachtoffers te berooven. Deze geruchten namen weldra buitensporige vormen aan; geen twijfel of de bemoeizieke Britten bestonden niet in de verbeelding, bovendien schenen ze als aanvoerder te hebben een man, wiens kranige heldenmoed aan het fabelachtige grensde. Zonderlinge praatjes deden de ronde n.l. hoe hij en de aristokraten, die hij bevrijdde, plotseling onzichtbaar werden, als ze de barricaden naderden en door niets minder dan bovennatuurlijke macht ontsnapten aan de waakzaamheid der ééne en ondeelbare Republiek.",,
